,TransactionID,id_01,id_02,id_03,id_04,id_05,id_06,id_07,id_08,id_09,id_10,id_11,id_12,id_13,id_14,id_15,id_16,id_17,id_18,id_19,id_20,id_21,id_22,id_23,id_24,id_25,id_26,id_27,id_28,id_29,id_30,id_31,id_32,id_33,id_34,id_35,id_36,id_37,id_38,DeviceType,DeviceInfo
44055,3091627,-5.0,78496.0,0.0,0.0,20.0,-15.0,,,0.0,0.0,100.0,NotFound,49.0,-480.0,Found,Found,166.0,15.0,308.0,222.0,,,,,,,,Found,Found,iOS 11.2.1,mobile safari 11.0,32.0,2208x1242,match_status:1,T,F,T,F,mobile,iOS Device
82767,3256493,-20.0,234373.0,,,2.0,-24.0,,,,,100.0,NotFound,33.0,,Unknown,,225.0,15.0,417.0,507.0,,,,,,,,New,NotFound,,mobile safari generic,,,,F,F,F,F,mobile,
25573,3057321,-5.0,23296.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,,633.0,439.0,,,,,,,,New,NotFound,iOS 11.1.2,mobile safari 11.0,32.0,1334x750,match_status:1,T,F,F,T,mobile,iOS Device
18940,3043001,-5.0,77336.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,,100.0,533.0,,,,,,,,Found,Found,Windows 10,chrome 62.0,24.0,1366x768,match_status:2,T,F,T,F,desktop,Windows
13715,3030585,-5.0,31249.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,49.0,-300.0,Found,Found,166.0,,312.0,597.0,,,,,,,,Found,Found,iOS 10.1.1,mobile safari 10.0,32.0,1334x750,match_status:1,T,F,F,T,mobile,iOS Device
107833,3391745,-25.0,869190.0,,,0.0,0.0,,,,,100.0,NotFound,64.0,,Unknown,,225.0,,427.0,507.0,,,,,,,,New,NotFound,,mobile safari generic,,,,F,F,F,F,mobile,
133413,3526777,0.0,19310.0,,,0.0,-1.0,,,,,100.0,NotFound,,-300.0,New,NotFound,166.0,,529.0,575.0,,,,,,,,New,NotFound,Mac OS X 10_13_4,chrome 65.0,24.0,1440x900,match_status:2,T,F,T,T,desktop,MacOS
13993,3031218,0.0,86828.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,,-300.0,Found,Found,166.0,,529.0,549.0,,,,,,,,Found,Found,Windows 10,ie 11.0 for desktop,24.0,,match_status:2,T,T,T,T,desktop,Trident/7.0
114559,3427457,-10.0,172958.0,,,0.0,-1.0,,,,,100.0,NotFound,64.0,,New,NotFound,225.0,15.0,254.0,507.0,,,,,,,,New,NotFound,,chrome 65.0 for android,,,,F,F,T,F,mobile,SM-A300H Build/LRX22G
126149,3493263,-10.0,112239.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,325.0,,,,,,,,Found,Found,,chrome generic,,,,F,F,T,F,desktop,Windows
134505,3531127,0.0,828.0,0.0,0.0,6.0,0.0,,,0.0,0.0,100.0,Found,,-300.0,Found,Found,166.0,,529.0,161.0,,,,,,,,Found,Found,Linux,chrome 66.0,24.0,2560x1440,match_status:2,T,F,T,T,desktop,
8710,3017977,-5.0,153039.0,,,7.0,0.0,,,0.0,0.0,95.55999755859376,NotFound,52.0,-300.0,New,NotFound,166.0,,633.0,533.0,,,,,,,,Found,Found,Windows 7,firefox 57.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
37281,3079444,-5.0,76083.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-480.0,New,NotFound,166.0,,215.0,222.0,,,,,,,,New,NotFound,iOS 11.0.3,mobile safari 11.0,32.0,1334x750,match_status:1,T,F,F,F,mobile,iOS Device
140886,3559532,-15.0,,,,,,,,,,,NotFound,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
106954,3388450,-5.0,55733.0,,,0.0,0.0,,,,,100.0,Found,52.0,-480.0,New,NotFound,166.0,,410.0,222.0,,,,,,,,New,NotFound,Windows 10,edge 16.0,24.0,1600x900,match_status:2,T,F,T,T,desktop,Windows
88275,3282965,-25.0,151549.0,,,0.0,0.0,,,,,100.0,NotFound,33.0,,Unknown,,225.0,,266.0,566.0,,,,,,,,New,NotFound,,chrome 64.0 for android,,,,F,F,F,F,mobile,E5823 Build/32.4.A.1.54
20936,3047441,-5.0,44044.0,0.0,0.0,1.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-480.0,Found,Found,166.0,,215.0,222.0,,,,,,,,Found,Found,Windows 10,chrome 63.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
79975,3243124,-5.0,113490.0,3.0,0.0,-6.0,-38.0,,,3.0,0.0,100.0,NotFound,49.0,,Found,Found,225.0,13.0,585.0,561.0,,,,,,,,Found,Found,,chrome 64.0 for android,,,,F,F,T,F,mobile,BAC-L03 Build/HUAWEIBAC-L03
29515,3065047,-5.0,206311.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-360.0,New,NotFound,166.0,,144.0,177.0,,,,,,,,New,NotFound,Windows 10,edge 16.0,24.0,,match_status:2,T,F,T,T,desktop,Windows
81067,3248339,-5.0,137290.0,,,2.0,-7.0,,,,,100.0,NotFound,49.0,,New,NotFound,225.0,15.0,417.0,507.0,,,,,,,,New,NotFound,,chrome 63.0 for android,,,,F,F,T,F,mobile,HUAWEI TAG-L13 Build/HUAWEITAG-L13
139592,3552684,-20.0,392460.0,,,0.0,0.0,,,,,100.0,NotFound,27.0,,Unknown,,225.0,,266.0,325.0,,,,,,,,New,NotFound,,mobile safari 11.0,,,,F,F,F,F,mobile,
113696,3422454,-5.0,2207.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,,186.0,600.0,,,,,,,,Found,Found,Windows 7,chrome 65.0,24.0,1600x900,match_status:2,T,F,T,T,desktop,Windows
21294,3048417,-20.0,246899.0,,,6.0,-9.0,,,,,100.0,NotFound,49.0,,Unknown,,225.0,15.0,417.0,507.0,,,,,,,,New,NotFound,,mobile safari generic,,,,F,F,F,T,mobile,
132481,3524622,-5.0,436724.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,64.0,-300.0,Found,Found,166.0,,100.0,391.0,,,,,,,,Found,Found,Mac OS X 10_13_4,chrome 66.0,24.0,2880x1800,match_status:2,T,F,T,F,desktop,MacOS
5270,3008127,-5.0,66957.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-360.0,New,NotFound,166.0,,548.0,214.0,,,,,,,,New,NotFound,Windows 10,firefox 57.0,24.0,1366x768,match_status:2,T,F,T,F,desktop,Windows
98912,3350502,0.0,122935.0,,,0.0,0.0,,,,,100.0,NotFound,,-300.0,New,NotFound,166.0,,529.0,256.0,,,,,,,,New,NotFound,Mac OS X 10_13_3,safari generic,24.0,1920x1080,match_status:2,T,F,T,T,desktop,MacOS
112921,3418524,-5.0,185548.0,0.0,0.0,16.0,-33.0,,,0.0,0.0,100.0,Found,64.0,-480.0,Found,Found,166.0,13.0,410.0,394.0,,,,,,,,Found,Found,iOS 11.2.6,mobile safari generic,32.0,1136x640,match_status:1,T,F,F,F,mobile,iOS Device
95447,3330215,-10.0,102124.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,507.0,,,,,,,,Found,Found,,chrome 64.0,,,,F,F,T,F,desktop,Windows
71530,3195722,-15.0,,,,,,,,,,,NotFound,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
71802,3197218,-25.0,116095.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,,Unknown,,225.0,,266.0,566.0,,,,,,,,New,NotFound,,mobile safari 11.0,,,,F,F,F,F,mobile,
107734,3391463,-20.0,817719.0,,,0.0,0.0,,,,,100.0,NotFound,64.0,,Unknown,,225.0,,290.0,595.0,,,,,,,,New,NotFound,,mobile safari generic,,,,F,F,F,F,mobile,
16521,3037166,-5.0,84461.0,0.0,0.0,9.0,-71.0,,,0.0,0.0,100.0,NotFound,52.0,-360.0,Found,Found,166.0,12.0,410.0,214.0,,,,,,,,Found,Found,Windows 7,chrome 62.0,24.0,1680x1050,match_status:2,T,F,T,F,desktop,Windows
100131,3356315,-10.0,97713.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,427.0,507.0,,,,,,,,Found,Found,,chrome generic,,,,F,F,T,F,desktop,Windows
89096,3287285,-5.0,74455.0,,,7.0,-10.0,,,,,100.0,NotFound,33.0,-300.0,New,NotFound,166.0,15.0,352.0,178.0,,,,,,,,New,NotFound,iOS 11.2.5,mobile safari generic,32.0,2208x1242,match_status:2,T,F,T,F,mobile,iOS Device
4920,3007140,-15.0,,,,,,,,,,,NotFound,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
18535,3041930,0.0,34239.0,,,0.0,0.0,,,,,100.0,NotFound,,-360.0,New,NotFound,166.0,13.0,312.0,214.0,,,,,,,,New,NotFound,iOS 11.1.2,mobile safari 11.0,32.0,1334x750,match_status:1,T,F,T,T,mobile,iOS Device
99781,3355152,-20.0,311402.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,153.0,325.0,,,,,,,,New,NotFound,,chrome 64.0,,,,F,F,T,F,desktop,Windows
51606,3102744,-5.0,165787.0,,,6.0,0.0,,,,,100.0,NotFound,49.0,-360.0,New,NotFound,166.0,,352.0,500.0,,,,,,,,New,NotFound,iOS 11.2.0,mobile safari 11.0,32.0,2208x1242,match_status:1,T,F,T,F,mobile,iOS Device
36605,3078117,-5.0,30129.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,,312.0,600.0,,,,,,,,Found,Found,Windows 10,edge 16.0,24.0,,match_status:2,T,F,T,T,desktop,Windows
125016,3485836,-5.0,139860.0,,,0.0,0.0,,,,,100.0,NotFound,64.0,-300.0,New,NotFound,166.0,15.0,390.0,107.0,,,,,,,,New,NotFound,Mac OS X 10_12_6,safari generic,24.0,2880x1800,match_status:2,T,F,F,F,desktop,MacOS
49029,3099344,-10.0,309158.0,0.0,0.0,6.0,-10.0,,,0.0,0.0,100.0,NotFound,52.0,-360.0,Found,Found,166.0,13.0,317.0,299.0,,,,,,,,Found,Found,Windows 10,edge 15.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
78237,3233029,-5.0,111950.0,,,,,,,0.0,0.0,92.86000061035156,NotFound,52.0,-360.0,New,NotFound,225.0,,266.0,595.0,,,,,,,,Found,Found,,firefox 47.0,,,,F,T,T,F,desktop,rv:47.0
62039,3139825,-5.0,88349.0,0.0,0.0,0.0,-34.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,146.0,15.0,410.0,321.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,Windows
79848,3242454,-5.0,151181.0,,,0.0,-5.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,290.0,401.0,,,,,,,,New,NotFound,,chrome 64.0,,,,F,F,T,F,desktop,Windows
87891,3281153,-10.0,25688.0,0.0,-6.0,31.0,-48.0,12.0,-37.0,0.0,-6.0,100.0,Found,52.0,-300.0,Found,Found,166.0,15.0,202.0,107.0,323.0,14.0,IP_PROXY:TRANSPARENT,11.0,535.0,106.0,Found,Found,Found,Windows 7,chrome 64.0,24.0,1920x1080,,T,F,T,T,desktop,Windows
31604,3069022,-5.0,43635.0,,,21.0,-8.0,,,3.0,-8.0,92.94000244140624,NotFound,52.0,-420.0,New,NotFound,166.0,13.0,410.0,266.0,,,,,,,,Found,Found,Windows 7,chrome 63.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
24431,3054883,-5.0,54075.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,,312.0,600.0,,,,,,,,Found,Found,Windows 10,firefox 57.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
62435,3141735,0.0,209380.0,,,0.0,0.0,,,,,100.0,NotFound,,,New,NotFound,225.0,,427.0,325.0,,,,,,,,New,NotFound,,chrome 63.0 for android,,,,F,F,T,T,mobile,LG-H650 Build/MRA58K
81830,3251883,0.0,53991.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,,-300.0,Found,Found,166.0,,621.0,500.0,,,,,,,,Found,Found,Mac OS X 10_13_3,safari generic,24.0,1440x900,match_status:2,T,F,T,T,desktop,MacOS
58533,3122884,-50.0,425726.0,,,6.0,-11.0,,,,,100.0,NotFound,45.0,,New,NotFound,225.0,15.0,345.0,507.0,,,,,,,,New,NotFound,,chrome 63.0 for android,,,,F,F,T,T,mobile,CAM-L03 Build/HUAWEICAM-L03
143226,3571984,-5.0,174525.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-360.0,Found,Found,166.0,,312.0,214.0,,,,,,,,Found,Found,Windows 10,edge 17.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
67776,3173126,-5.0,28923.0,0.0,0.0,11.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,,529.0,256.0,,,,,,,,Found,Found,Windows 7,chrome 63.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
124406,3482113,-5.0,463794.0,0.0,0.0,0.0,-1.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,254.0,507.0,,,,,,,,Found,Found,,chrome 65.0,,,,F,F,T,F,desktop,Windows
116397,3437837,-20.0,501072.0,,,0.0,-5.0,,,,,100.0,NotFound,64.0,,Unknown,,225.0,,254.0,507.0,,,,,,,,New,NotFound,,mobile safari generic,,,,F,F,F,F,mobile,
127285,3499975,-5.0,388420.0,,,-8.0,-30.0,,,,,100.0,NotFound,64.0,,New,NotFound,225.0,15.0,266.0,563.0,,,,,,,,New,NotFound,,mobile safari generic,,,,F,F,T,F,mobile,
132982,3525853,-10.0,8639.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,,633.0,533.0,,,,,,,,Found,Found,Windows 10,edge 16.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
68747,3179745,-95.0,102443.0,0.0,0.0,11.0,-9.0,,,0.0,0.0,100.0,NotFound,49.0,,Found,Found,225.0,15.0,417.0,507.0,,,,,,,,Found,Found,,other,,,,F,F,T,F,mobile,es-us
143641,3574202,-5.0,85622.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,27.0,-360.0,Found,Found,166.0,13.0,410.0,333.0,,,,,,,,Found,Found,iOS 11.3.0,mobile safari 11.0,32.0,2048x1536,match_status:2,T,F,F,T,mobile,iOS Device
10827,3023539,0.0,98623.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,,-360.0,Found,Found,166.0,,548.0,299.0,,,,,,,,Found,Found,Android 7.0,chrome 63.0 for android,32.0,1920x1200,match_status:2,T,F,T,T,mobile,SM-P580 Build/NRD90M
52813,3105039,0.0,51365.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,,-300.0,Found,Found,166.0,,312.0,256.0,,,,,,,,Found,Found,Mac OS X 10_10_5,chrome 63.0,24.0,1440x900,match_status:2,T,F,T,T,desktop,MacOS
1550,2994568,-15.0,337170.0,,,0.0,0.0,,,,,100.0,NotFound,35.0,,New,NotFound,225.0,,266.0,305.0,,,,,,,,New,NotFound,,chrome 62.0 for android,,,,F,F,T,T,mobile,SM-J700M Build/MMB29K
32866,3071299,-5.0,98523.0,,,30.0,-100.0,,,,,100.0,NotFound,52.0,-480.0,New,NotFound,166.0,13.0,410.0,177.0,,,,,,,,New,NotFound,Windows 7,chrome 63.0,24.0,1280x1024,match_status:2,T,F,T,F,desktop,Windows
123317,3476246,-5.0,193796.0,0.0,0.0,11.0,0.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,15.0,280.0,597.0,,,,,,,,Found,Found,Windows 7,chrome generic,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
49879,3100356,-5.0,124729.0,,,0.0,-1.0,,,,,100.0,NotFound,49.0,-360.0,New,NotFound,166.0,,529.0,214.0,,,,,,,,New,NotFound,iOS 10.2.0,mobile safari 10.0,32.0,2208x1242,match_status:1,T,F,F,T,mobile,iOS Device
17284,3039150,-5.0,99993.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-360.0,New,NotFound,166.0,,312.0,100.0,,,,,,,,New,NotFound,iOS 11.1.2,mobile safari 11.0,32.0,2001x1125,match_status:1,T,F,F,T,mobile,iOS Device
22930,3051782,0.0,21142.0,0.0,0.0,0.0,-4.0,,,0.0,0.0,100.0,Found,,-480.0,Found,Found,166.0,,492.0,177.0,,,,,,,,Found,Found,Mac OS X 10_12_6,safari generic,24.0,2560x1600,match_status:2,T,F,T,T,desktop,MacOS
9342,3019750,-5.0,52194.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,13.0,542.0,533.0,,,,,,,,Found,Found,Windows 8,firefox 57.0,24.0,1440x900,match_status:2,T,F,T,T,desktop,Windows
62818,3143462,-5.0,259451.0,,,15.0,-35.0,,,,,100.0,NotFound,25.0,,New,NotFound,166.0,15.0,223.0,222.0,,,,,,,,New,NotFound,,mobile safari generic,,,,F,F,T,T,mobile,
4818,3006745,-5.0,34631.0,0.0,0.0,0.0,-1.0,,,0.0,0.0,100.0,NotFound,52.0,-480.0,Found,Found,166.0,13.0,299.0,222.0,,,,,,,,Found,Found,Windows 10,edge 15.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
25139,3056429,-5.0,362288.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-360.0,New,NotFound,166.0,13.0,215.0,333.0,,,,,,,,New,NotFound,iOS 9.3.5,mobile safari 9.0,32.0,1024x768,match_status:1,T,F,F,T,mobile,iOS Device
134624,3531505,-5.0,242439.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,427.0,563.0,,,,,,,,Found,Found,,chrome 66.0,,,,F,F,T,F,desktop,Windows
135560,3536161,-5.0,325085.0,,,17.0,-6.0,,,,,100.0,NotFound,64.0,-480.0,New,NotFound,166.0,15.0,308.0,222.0,,,,,,,,New,NotFound,iOS 11.2.1,mobile safari 11.0,32.0,2436x1125,match_status:2,T,F,F,F,mobile,iOS Device
51830,3103114,-5.0,267900.0,,,4.0,0.0,,,,,100.0,NotFound,49.0,-360.0,Found,NotFound,166.0,,341.0,611.0,,,,,,,,Found,NotFound,iOS 11.2.1,mobile safari generic,32.0,2048x1536,match_status:2,T,F,T,F,mobile,iOS Device
102661,3368544,-5.0,580156.0,,,0.0,0.0,,,,,100.0,NotFound,33.0,,New,NotFound,225.0,,427.0,563.0,,,,,,,,New,NotFound,,chrome 50.0 for android,,,,F,F,T,F,mobile,HUAWEI CUN-L03 Build/HUAWEICUN-L03
72597,3201364,-5.0,52102.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,,410.0,500.0,,,,,,,,Found,Found,Windows 10,chrome 63.0,24.0,1440x900,match_status:2,T,F,T,T,desktop,Windows
91094,3299107,-5.0,28276.0,0.0,0.0,0.0,0.0,,,1.0,0.0,100.0,Found,33.0,-480.0,Found,Found,166.0,,215.0,177.0,,,,,,,,Found,Found,Mac OS X 10_11_6,chrome 64.0,24.0,1440x900,match_status:2,T,F,T,F,desktop,MacOS
136897,3542746,-20.0,86805.0,,,0.0,0.0,,,0.0,0.0,95.08000183105467,NotFound,52.0,,New,NotFound,225.0,,266.0,127.0,,,,,,,,Found,Found,,chrome 66.0,,,,F,F,T,F,desktop,Windows
142255,3566365,-5.0,61128.0,,,0.0,0.0,,,,,100.0,NotFound,27.0,-480.0,New,NotFound,166.0,,542.0,177.0,,,,,,,,New,NotFound,iOS 11.3.0,mobile safari 11.0,32.0,2436x1125,match_status:2,T,F,F,T,mobile,iOS Device
106998,3388585,0.0,33819.0,,,0.0,-25.0,,,,,100.0,NotFound,,-480.0,New,NotFound,166.0,15.0,321.0,222.0,,,,,,,,New,NotFound,Android 7.0,chrome 65.0 for android,24.0,1920x1080,match_status:2,T,F,T,T,mobile,SM-G930T Build/NRD90M
60513,3131881,0.0,133484.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,20.0,,Found,Found,225.0,,427.0,507.0,,,,,,,,Found,Found,,mobile safari 10.0,,,,F,F,T,T,mobile,
141513,3562533,-5.0,167348.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,266.0,325.0,,,,,,,,New,NotFound,,edge 16.0,,,,F,F,T,F,desktop,Windows
46101,3094897,-5.0,82312.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,15.0,100.0,549.0,,,,,,,,New,NotFound,Mac OS X 10_12_3,safari generic,24.0,1440x900,match_status:2,T,F,F,F,desktop,MacOS
67376,3170291,-10.0,194761.0,,,1.0,-29.0,,,0.0,0.0,93.44000244140624,NotFound,52.0,,New,NotFound,166.0,13.0,100.0,489.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,F,desktop,Windows
39156,3082648,0.0,221666.0,,,0.0,0.0,,,,,100.0,NotFound,,-300.0,New,NotFound,166.0,,100.0,500.0,,,,,,,,New,NotFound,Android 6.0.1,chrome 63.0 for android,32.0,1920x1080,match_status:2,T,F,T,T,mobile,SM-G900V Build/MMB29M
103764,3374872,-5.0,339307.0,0.0,0.0,5.0,-27.0,,,0.0,0.0,100.0,NotFound,33.0,,Found,Found,225.0,15.0,266.0,563.0,,,,,,,,Found,Found,,mobile safari generic,,,,F,F,T,F,mobile,
73135,3204206,-5.0,6339.0,,,0.0,0.0,,,0.0,0.0,100.0,Found,49.0,-300.0,New,NotFound,166.0,,529.0,256.0,,,,,,,,Found,Found,iOS,mobile,32.0,1024x768,match_status:1,T,F,F,T,mobile,iOS Device
120926,3461990,-95.0,575115.0,,,-3.0,-43.0,,,,,100.0,NotFound,64.0,,New,NotFound,225.0,15.0,567.0,507.0,,,,,,,,New,NotFound,,firefox,,,,F,F,T,F,mobile,rv:58.0
98714,3349467,0.0,5972.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,41.0,-300.0,Found,Found,166.0,,542.0,533.0,,,,,,,,Found,Found,Android 4.4.2,chrome 64.0 for android,24.0,,match_status:2,T,F,T,T,mobile,SM-T310 Build/KOT49H
128617,3507750,-5.0,338367.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,595.0,,,,,,,,Found,Found,,chrome generic,,,,F,F,T,F,desktop,Windows
39674,3083574,0.0,42208.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,,-300.0,Found,Found,166.0,,542.0,107.0,,,,,,,,Found,Found,Windows 7,ie 11.0 for desktop,24.0,,match_status:2,T,T,T,T,desktop,Trident/7.0
59161,3125538,0.0,92198.0,,,0.0,0.0,,,,,100.0,NotFound,,-480.0,New,NotFound,166.0,,542.0,533.0,,,,,,,,New,NotFound,Windows 10,edge,24.0,1366x768,match_status:2,T,T,T,T,desktop,Windows
103739,3374713,-10.0,160577.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,305.0,,,,,,,,Found,Found,,firefox 59.0,,,,F,F,T,F,desktop,Windows
132973,3525840,-10.0,1433.0,0.0,0.0,1.0,0.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,,633.0,533.0,,,,,,,,Found,Found,Windows 10,edge 16.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
6658,3012285,-5.0,408696.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,507.0,,,,,,,,Found,Found,,chrome 62.0,,,,F,F,T,T,desktop,Windows
69956,3186383,-20.0,92638.0,,,0.0,-5.0,,,,,100.0,NotFound,49.0,,Unknown,,225.0,,290.0,401.0,,,,,,,,New,NotFound,,mobile safari 11.0,,,,F,F,F,F,mobile,
71822,3197312,-5.0,169086.0,,,0.0,-6.0,,,,,100.0,NotFound,52.0,-360.0,New,NotFound,225.0,,290.0,401.0,,,,,,,,New,NotFound,,ie 11.0 for desktop,,,,F,T,T,F,desktop,Trident/7.0
136269,3539583,-10.0,84935.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,517.0,563.0,,,,,,,,Found,Found,,chrome 66.0,,,,F,F,T,F,desktop,Windows
110307,3402293,-5.0,234971.0,0.0,0.0,-10.0,-14.0,,,0.0,0.0,100.0,NotFound,64.0,,Found,Found,225.0,,567.0,315.0,,,,,,,,Found,Found,,chrome 62.0 for android,,,,F,F,T,F,mobile,HUAWEI RIO-L03 Build/HUAWEIRIO-L03
79509,3241044,-5.0,326515.0,,,0.0,0.0,,,0.0,0.0,95.08000183105467,NotFound,52.0,,New,NotFound,225.0,,266.0,507.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,F,desktop,
13385,3029622,0.0,54333.0,0.0,0.0,1.0,0.0,,,0.0,0.0,100.0,Found,,-300.0,Found,Found,166.0,,215.0,597.0,,,,,,,,Found,Found,iOS 10.3.2,mobile safari 10.0,32.0,2048x1536,match_status:1,T,F,T,T,mobile,iOS Device
4640,3006114,-5.0,87854.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,192.0,,608.0,590.0,,,,,,,,New,NotFound,,firefox 57.0,,,,F,F,T,T,desktop,Windows
56031,3114015,0.0,173330.0,,,0.0,0.0,,,,,100.0,NotFound,20.0,,New,NotFound,225.0,,427.0,507.0,,,,,,,,New,NotFound,,chrome 63.0 for ios,,,,F,F,T,T,mobile,
79386,3240531,0.0,67022.0,0.0,0.0,5.0,0.0,,,0.0,0.0,100.0,NotFound,,-480.0,Found,Found,102.0,15.0,145.0,160.0,,,,,,,,Found,Found,Mac OS X 10_13_2,safari generic,24.0,2880x1800,match_status:2,T,F,T,T,desktop,MacOS
45891,3094574,-5.0,69353.0,,,0.0,0.0,,,0.0,0.0,97.16999816894533,NotFound,52.0,-300.0,New,NotFound,166.0,15.0,100.0,489.0,,,,,,,,Found,Found,Windows 7,chrome 63.0,24.0,1366x768,match_status:2,T,F,T,F,desktop,Windows
33899,3073259,-45.0,89458.0,0.0,0.0,5.0,-10.0,,,0.0,0.0,100.0,NotFound,49.0,-300.0,Found,Found,166.0,13.0,410.0,597.0,,,,,,,,Found,Found,Mac OS X 10_12_6,safari generic,24.0,2880x1800,match_status:2,T,T,F,T,desktop,MacOS
62935,3144113,-20.0,514857.0,,,-8.0,-35.0,,,,,100.0,NotFound,49.0,,Unknown,,225.0,15.0,417.0,507.0,,,,,,,,New,NotFound,,mobile safari 11.0,,,,F,F,F,T,mobile,
142227,3566222,-5.0,134162.0,,,8.0,-28.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,15.0,146.0,595.0,,,,,,,,New,NotFound,,chrome 66.0,,,,F,F,T,F,desktop,
93523,3317292,-20.0,96986.0,,,0.0,0.0,,,,,100.0,NotFound,33.0,,Unknown,,166.0,,529.0,178.0,,,,,,,,New,NotFound,,mobile safari generic,,,match_status:1,F,F,F,F,mobile,
92927,3312343,-25.0,184168.0,,,3.0,-8.0,,,,,100.0,NotFound,33.0,,Unknown,,225.0,,384.0,507.0,,,,,,,,New,NotFound,,chrome 64.0 for android,,,,F,F,F,F,mobile,SM-G950F Build/R16NW
